WlHaAAL;Barcelona;LEISURE;15.0;12853;1439;0;18
WlIeAAL;Barcelona;CITY;7.5;12853;78;0;5
WlMqAAL;Soria;ANY;7.5;11674;291;0;14
Wqe9AAD;Araba/Álava;ANY;7.5;14715;250;0,00869565217391304;10
WqfRAAT;Huelva;VILLAGE;26.0;8401;1183;0,00196078431372549;19
WqiHAAT;Cádiz;VACATIONAL;7.5;8489;450;0,00350877192982456;19
WqjPAAT;Barcelona;ANY;7.5;12853;888;0,00208768267223382;22
WqjYAAT;Castellón/Castelló;VILLAGE;3.5;10136;360;0;16
WsKQAA1;Castellón/Castelló;COUNTRYSIDE;1.0;10136;95;0;3
WslQAAT;Navarra;VILLAGE;3.5;13572;915;0,00266666666666667;20
WslSAAT;Navarra;VILLAGE;15.0;13572;325;0,00492610837438424;14
WsnaAAD;Madrid;VILLAGE;3.5;13779;2221;0;22
WsuAAAT;Madrid;VILLAGE;3.5;13779;1862;0;21
WswbAAD;Madrid;ANY;15.0;13779;1090;0;13
Wt3bAAD;Segovia;VILLAGE;15.0;10730;696;0,00348432055749129;13
WTaLAAX;Madrid;BORDER;15.0;13779;679;0;20
WTb4AAH;Jaén;VILLAGE;7.5;8318;250;0;15
WtD2AAL;Alicante/Alacant;CITY;15.0;8695;718;0;16
WTdDAAX;Gipuzkoa;BORDER;7.5;14852;108;0;11
WtDeAAL;Barcelona;BORDER;7.5;12853;601;0;20
WTi3AAH;Burgos;ANY;3.5;12093;284;0;14
WTkuAAH;Barcelona;ANY;7.5;12853;1224;0,00297176820208024;21
WTlMAAX;Barcelona;BORDER;25.0;12853;744;0;20
WtmvAAD;Burgos;BORDER;35.0;12093;814;0,00263157894736842;18
WtnoAAD;Cuenca;ESCAPE;3.5;9009;288;0;15
WToeAAH;Córdoba;ANY;15.0;8614;255;0;8
WtQBAA1;Barcelona;LEISURE;15.0;12853;835;0;21
WtrrAAD;Alicante/Alacant;ANY;3.5;8695;755;0;21
WjdhAAD;Almería;ANY;1.0;8029;883;0;17
WjnJAAT;Valencia/València;VILLAGE;35.0;10377;1068;0;21
WjpaAAD;Granada;VILLAGE;7.5;8877;1091;0;19
WjpPAAT;Huelva;VACATIONAL;3.5;8401;386;0;12
WjqQAAT;Castellón/Castelló;BORDER;1.0;10136;1585;0;20
WkhgAAD;Valencia/València;ANY;7.5;10377;546;0,00284900284900285;16
WkMJAA1;Asturias;ANY;7.5;11959;1046;0;17
WkOvAAL;Málaga;VILLAGE;15.0;8688;129;0;12
WUUEAA5;Valladolid;VILLAGE;3.5;11682;601;0;15
WUWQAA5;Sevilla;ANY;26.0;9051;1133;0,00398406374501992;15
WUWSAA5;Asturias;ANY;7.5;11959;227;0;14
WUZTAA5;Zaragoza;BORDER;15.0;12020;1111;0;16
X8Y6AAL;Zaragoza;LEISURE;15.0;12020;724;0;19
X8YuAAL;Alicante/Alacant;VILLAGE;15.0;8695;370;0;14
XA18AAH;Valencia/València;VILLAGE;3.5;10377;464;0;12
XARVAA5;Zaragoza;VILLAGE;25.0;12020;181;0;8
XAXcAAP;Madrid;CITY;7.5;13779;112;0;8
XBu9AAH;Barcelona;COUNTRYSIDE;15.0;12853;470;0,00452488687782805;11
XBzLAAX;Barcelona;ANY;3.5;12853;1267;0;24
XC8RAAX;León;CITY;3.5;11138;136;0;13
XCAXAA5;Huelva;ANY;1.0;8401;1119;0;13
XCD2AAP;Castellón/Castelló;VILLAGE;7.5;10136;1826;0,00139275766016713;21
WseUAAT;Badajoz;COUNTRYSIDE;15.0;8448;91;0;2
WlPAAA1;Jaén;COUNTRYSIDE;15.0;8318;272;0;12
WlPEAA1;Sevilla;ANY;3.5;9051;986;0,00376647834274953;18
WlQ9AAL;Huesca;VILLAGE;3.5;11297;150;0;8
WlQdAAL;Sevilla;VILLAGE;25.0;9051;723;0;16
WqaDAAT;Huesca;VILLAGE;25.0;11297;823;0;18
WqcZAAT;Lugo;VILLAGE;35.0;10283;320;0;12
WqezAAD;Huelva;ANY;7.5;8401;65;0;8
WqFbAAL;Barcelona;CITY;7.5;12853;374;0;19
WqH5AAL;Barcelona;BORDER;7.5;12853;1264;0;22
WqhQAAT;Lleida;VILLAGE;7.5;10914;506;0,00346020761245675;13
WsdtAAD;Badajoz;VILLAGE;15.0;8448;396;0;12
Wsl6AAD;Pontevedra;VILLAGE;15.0;10153;2025;0;21
WsmDAAT;Málaga;ANY;25.0;8688;956;0,00208333333333333;20
WsMpAAL;Cáceres;VILLAGE;26.0;9081;507;0;11
Wsn5AAD;Pontevedra;ESCAPE;35.0;10153;249;0;5
Wt1NAAT;Málaga;CITY;26.0;8688;220;0;11
Wt2PAAT;Málaga;VILLAGE;7.5;8688;1958;0;20
Wt3EAAT;Madrid;VILLAGE;7.5;13779;775;0;13
WTdXAAX;Madrid;BORDER;7.5;13779;551;0;21
WTfrAAH;Lleida;ANY;3.5;10914;756;0;16
WTgBAAX;Huelva;VILLAGE;7.5;8401;376;0,00816326530612245;12
WtHYAA1;Córdoba;ANY;15.0;8614;198;0;6
WtJ3AAL;Córdoba;CITY;15.0;8614;434;0,00763358778625954;12
WtnKAAT;Valencia/València;VILLAGE;7.5;10377;197;0;12
WtnxAAD;Asturias;ANY;3.5;11959;224;0;6
WttpAAD;Gipuzkoa;BORDER;7.5;14852;137;0,00909090909090909;11
WtVBAA1;Bizkaia;BORDER;7.5;13949;277;0,0172413793103448;10
WtVCAA1;Valencia/València;VILLAGE;3.5;10377;1043;0;20
Wje6AAD;Madrid;BORDER;7.5;13779;1708;0,00453172205438067;21
WjkiAAD;Huelva;CITY;3.5;8401;189;0;14
WjljAAD;Huelva;VACATIONAL;25.0;8401;2703;0,00229095074455899;22
WjoKAAT;Navarra;ANY;15.0;13572;789;0;18
Wk23AAD;Córdoba;VILLAGE;7.5;8614;294;0;3
WkbuAAD;Illes Balears;VILLAGE;7.5;11213;390;0,00512820512820513;13
WkhwAAD;Valladolid;VILLAGE;3.5;11682;118;0;12
WkoMAAT;Cáceres;ESCAPE;15.0;9081;135;0;6
WkOpAAL;Valencia/València;ANY;3.5;10377;710;0,00483091787439614;20
WkpmAAD;Alicante/Alacant;ANY;15.0;8695;906;0,00209205020920502;18
WkTwAAL;Huelva;VILLAGE;7.5;8401;241;0;11
WkuXAAT;Cáceres;COUNTRYSIDE;15.0;9081;319;0;5
WkV3AAL;Zamora;ANY;3.5;9859;378;0;10
WkVHAA1;Bizkaia;LEISURE;1.0;13949;223;0;11
WkVQAA1;Madrid;BORDER;7.5;13779;616;0;11
WkwDAAT;Lleida;CITY;3.5;10914;431;0;22
WkZfAAL;Zaragoza;COUNTRYSIDE;15.0;12020;33;0;8
Wl4lAAD;Madrid;VILLAGE;7.5;13779;780;0,00244498777506112;22
WlN5AAL;Madrid;LEISURE;7.5;13779;590;0;17
WlNEAA1;Madrid;CITY;7.5;13779;184;0;6
WlNzAAL;Murcia;CITY;7.5;8908;530;0;20
WqaFAAT;Huesca;VILLAGE;1.0;11297;117;0;10
WqhoAAD;Huesca;VILLAGE;3.5;11297;13;0;3
WqZrAAL;Lleida;ANY;3.5;10914;1028;0,00772200772200772;19
Wse7AAD;Albacete;VILLAGE;7.5;9150;226;0;4
WsgZAAT;Illes Balears;ANY;15.0;11213;1008;0;21
WsLpAAL;Albacete;COUNTRYSIDE;26.0;9150;389;0;11
WsmtAAD;Almería;ANY;25.0;8029;856;0,00233644859813084;22
WsN7AAL;Alicante/Alacant;ANY;7.5;8695;542;0;16
WsRKAA1;A Coruña;COUNTRYSIDE;15.0;11024;403;0;11
WsSHAA1;Córdoba;CITY;3.5;8614;2416;0;22
WsSyAAL;Barcelona;ANY;7.5;12853;1151;0;14
Wt13AAD;Navarra;CITY;15.0;13572;196;0;15
Wt3gAAD;Bizkaia;BORDER;3.5;13949;218;0;13
WTa4AAH;La Rioja;ANY;7.5;11191;889;0;22
WkcfAAD;Valencia/València;CITY;3.5;10377;622;0;21
WkhiAAD;Valladolid;ANY;15.0;11682;270;0;11
WkMHAA1;Madrid;BORDER;3.5;13779;1832;0,00137174211248285;19
WqdgAAD;Jaén;COUNTRYSIDE;7.5;8318;69;0;7
XC6OAAX;Madrid;BORDER;7.5;13779;1079;0,00193423597678917;20
WTkYAAX;Cáceres;COUNTRYSIDE;3.5;9081;31;0;2
WTlFAAX;Barcelona;ANY;7.5;12853;287;0;14
WTmiAAH;Alicante/Alacant;COUNTRYSIDE;7.5;8695;149;0;13
WTpKAAX;Albacete;ANY;1.0;9150;721;0;23
Wts2AAD;Valencia/València;VACATIONAL;1.0;10377;101;0;11
WtujAAD;Murcia;ANY;15.0;8908;505;0;17
WjjgAAD;Madrid;BORDER;7.5;13779;600;0,0056980056980057;21
WjkQAAT;Gipuzkoa;ANY;3.5;14852;426;0;18
WjowAAD;Madrid;VILLAGE;25.0;13779;1392;0;20
WjpWAAT;Lleida;VILLAGE;1.0;10914;138;0;8
WjqKAAT;Burgos;LEISURE;15.0;12093;410;0;18
WjreAAD;Barcelona;VILLAGE;7.5;12853;951;0,00680272108843537;20
WjvEAAT;Asturias;BORDER;3.5;11959;525;0;16
Wk70AAD;Jaén;ANY;7.5;8318;441;0;12
Wko9AAD;Valencia/València;ANY;3.5;10377;450;0,00367647058823529;14
WkODAA1;Málaga;ANY;7.5;8688;701;0,00285714285714286;22
WkoSAAT;Murcia;CITY;3.5;8908;333;0;17
Wkv1AAD;Huesca;VILLAGE;35.0;11297;178;0;13
Wl1AAAT;Zaragoza;CITY;15.0;12020;740;0,00263157894736842;22
Wl2bAAD;Burgos;ANY;3.5;12093;210;0;10
Wl77AAD;Jaén;VILLAGE;25.0;8318;296;0;11
WlHQAA1;Huesca;CITY;35.0;11297;426;0;17
WlLbAAL;Jaén;VILLAGE;7.5;8318;361;0;6
WlM7AAL;Zaragoza;COUNTRYSIDE;15.0;12020;75;0;5
WlMlAAL;Valencia/València;ANY;3.5;10377;629;0;21
WlNGAA1;Navarra;CITY;3.5;13572;513;0;19
WqdfAAD;Jaén;COUNTRYSIDE;7.5;8318;204;0;17
WqdkAAD;León;CITY;3.5;11138;173;0;17
WqeZAAT;León;ANY;15.0;11138;825;0,00240963855421687;19
WqhbAAD;Granada;VACATIONAL;15.0;8877;1458;0,00169779286926995;18
WqhcAAD;Granada;VILLAGE;35.0;8877;860;0;18
WqiZAAT;Cuenca;VILLAGE;25.0;9009;611;0;14
WqNfAAL;Barcelona;CITY;7.5;12853;324;0;17
WsbPAAT;Badajoz;COUNTRYSIDE;3.5;8448;581;0;18
WslsAAD;Navarra;VILLAGE;25.0;13572;99;0;9
WsMTAA1;Ciudad Real;VILLAGE;15.0;8786;832;0;20
WsReAAL;Cádiz;VILLAGE;26.0;8489;253;0;9
WsSMAA1;Córdoba;ANY;1.0;8614;787;0,00522193211488251;14
WswQAAT;Cantabria;BORDER;15.0;11229;1225;0;20
Wt1sAAD;Málaga;ANY;1.0;8688;798;0,00595238095238095;14
Wt39AAD;Lugo;CITY;15.0;10283;105;0;15
WtBdAAL;Toledo;ANY;15.0;8845;385;0;18
WtBKAA1;Sevilla;VILLAGE;3.5;9051;330;0;5
WTc9AAH;Jaén;VILLAGE;7.5;8318;266;0;9
WTcZAAX;Madrid;BORDER;15.0;13779;576;0;18
WtDIAA1;Segovia;VILLAGE;1.0;10730;55;0;9
WTe2AAH;Madrid;CITY;15.0;13779;767;0,00268817204301075;17
WTfMAAX;Huelva;ESCAPE;7.5;8401;867;0;6
WTg2AAH;Granada;VILLAGE;3.5;8877;183;0;16
WtHvAAL;Valencia/València;VILLAGE;3.5;10377;817;0;21
Wtm8AAD;Segovia;VILLAGE;15.0;10730;105;0;7
WjldAAD;Madrid;ANY;1.0;13779;81;0;13
WjN5AAL;Barcelona;BORDER;3.5;12853;311;0;15
WjpMAAT;Huelva;VILLAGE;7.5;8401;548;0;14
WjxlAAD;Córdoba;BORDER;3.5;8614;895;0;19
WkGaAAL;Málaga;VILLAGE;15.0;8688;490;0,00350877192982456;14
WkHIAA1;Madrid;CITY;3.5;13779;239;0;15
WkURAA1;Zaragoza;LEISURE;15.0;12020;183;0;17
WkvKAAT;Gipuzkoa;ANY;7.5;14852;515;0;10
Wl1YAAT;Asturias;ANY;26.0;11959;484;0;16
Wl2rAAD;Barcelona;CITY;3.5;12853;798;0;16
WlH1AAL;Córdoba;VILLAGE;1.0;8614;210;0;13
WlLrAAL;Valencia/València;CITY;3.5;10377;695;0,0028169014084507;19
WkGQAA1;Pontevedra;ESCAPE;1.0;10153;176;0,00719424460431655;14
WkGvAAL;Pontevedra;ESCAPE;15.0;10153;37;0;5
WklzAAD;Valencia/València;COUNTRYSIDE;1.0;10377;1072;0;20
WqZuAAL;La Rioja;COUNTRYSIDE;15.0;11191;301;0,0144230769230769;16
WsehAAD;Illes Balears;BORDER;15.0;11213;632;0,00286532951289398;21
WslIAAT;Málaga;VILLAGE;7.5;8688;268;0;17
WsllAAD;Málaga;VILLAGE;26.0;8688;535;0,00340136054421769;14
WsLtAAL;Cáceres;ESCAPE;7.5;9081;95;0;3
WsMvAAL;Cádiz;CITY;15.0;8489;362;0;13
WsR6AAL;Cádiz;ANY;15.0;8489;415;0;6
Wsv0AAD;Madrid;BORDER;3.5;13779;1078;0,00373831775700935;21
Wt1qAAD;Málaga;ANY;3.5;8688;238;0;11
Wt1yAAD;Málaga;CITY;7.5;8688;955;0;18
WTaZAAX;Jaén;VILLAGE;15.0;8318;732;0;18
WtbbAAD;Valencia/València;VILLAGE;7.5;10377;744;0,00255754475703325;18
WtD1AAL;Zaragoza;BORDER;25.0;12020;2436;0,00106496272630458;27
WTdNAAX;Girona;VILLAGE;7.5;11095;396;0,0156862745098039;15
WTg6AAH;Madrid;ANY;3.5;13779;1028;0;22
WThIAAX;Cádiz;ANY;25.0;8489;790;0;14
WThYAAX;Barcelona;BORDER;15.0;12853;1562;0;18
WtIUAA1;Jaén;COUNTRYSIDE;15.0;8318;240;0;12
WtliAAD;Madrid;VILLAGE;7.5;13779;579;0;19
WTlUAAX;Ciudad Real;ANY;15.0;8786;187;0;8
WtlwAAD;Valencia/València;VILLAGE;15.0;10377;2874;0;24
WTm3AAH;Barcelona;VILLAGE;15.0;12853;755;0;19
WtmMAAT;Asturias;ANY;3.5;11959;339;0,00480769230769231;15
WtnhAAD;Madrid;VACATIONAL;15.0;13779;573;0;20
Wto3AAD;Valencia/València;ANY;3.5;10377;1408;0;25
WtOiAAL;Illes Balears;ANY;15.0;11213;1655;0,00134952766531714;24
WTrwAAH;Badajoz;COUNTRYSIDE;15.0;8448;385;0;18
WtspAAD;La Rioja;COUNTRYSIDE;3.5;11191;191;0;19
WttMAAT;Navarra;ANY;7.5;13572;141;0;9
WttyAAD;Navarra;CITY;3.5;13572;386;0;18
WjdlAAD;Madrid;CITY;7.5;13779;259;0;14
Wje5AAD;Madrid;BORDER;1.0;13779;997;0,0045045045045045;17
WjeNAAT;Madrid;CITY;15.0;13779;569;0;20
Wjj7AAD;Jaén;VILLAGE;26.0;8318;367;0,00413223140495868;15
Wjk2AAD;Gipuzkoa;CITY;7.5;14852;265;0;12
Wjk4AAD;Gipuzkoa;ANY;7.5;14852;209;0;13
WjqhAAD;Girona;ANY;7.5;11095;459;0;13
WjrWAAT;Castellón/Castelló;COUNTRYSIDE;1.0;10136;204;0;16
WjvfAAD;Salamanca;VILLAGE;3.5;10667;190;0;8
Wk1aAAD;Ciudad Real;ANY;15.0;8786;535;0,00634920634920635;20
WkOmAAL;Madrid;CITY;7.5;13779;351;0;18
WktpAAD;Barcelona;ANY;7.5;12853;630;0;17
WkuyAAD;Sevilla;COUNTRYSIDE;7.5;9051;206;0,0078125;6
WlGnAAL;Sevilla;VILLAGE;3.5;9051;1698;0,00180505415162455;18
WlNoAAL;Sevilla;BORDER;3.5;9051;363;0,00467289719626168;15
WlQBAA1;Tarragona;VACATIONAL;7.5;10817;1049;0;19
WqaeAAD;Madrid;CITY;35.0;13779;338;0;13
WqfKAAT;Madrid;CITY;3.5;13779;202;0;13
WqNmAAL;Barcelona;CITY;7.5;12853;154;0;17
WqsCAAT;Valencia/València;CITY;3.5;10377;1241;0;23
WqZcAAL;Madrid;BORDER;3.5;13779;1169;0;22
WsmiAAD;Málaga;VILLAGE;3.5;8688;138;0;9
WsQUAA1;Barcelona;VILLAGE;26.0;12853;544;0,003584229390681;13
WtAwAAL;Cáceres;VILLAGE;15.0;9081;411;0;19
WtcwAAD;Zaragoza;ANY;15.0;12020;1662;0;22
WTddAAH;Madrid;CITY;7.5;13779;285;0;17
WtDdAAL;A Coruña;COUNTRYSIDE;15.0;11024;705;0;16
WtdiAAD;Pontevedra;ESCAPE;7.5;10153;361;0,00425531914893617;17
WTfqAAH;Huelva;VILLAGE;15.0;8401;300;0;15
WTgzAAH;Cuenca;COUNTRYSIDE;3.5;9009;215;0;10
WtloAAD;Pontevedra;VILLAGE;7.5;10153;677;0;16
WTmTAAX;Barcelona;ANY;7.5;12853;378;0;13
WtnMAAT;Málaga;ANY;26.0;8688;1419;0;16
WtnSAAT;Sevilla;COUNTRYSIDE;3.5;9051;476;0;12
WToAAAX;Cádiz;ANY;35.0;8489;615;0,00840336134453781;17
WtdoAAD;Valencia/València;CITY;3.5;10377;810;0,00466200466200466;22
WTeGAAX;Huelva;VILLAGE;7.5;8401;612;0;20
WtdJAAT;Valladolid;BORDER;3.5;11682;331;0;16
WTgeAAH;Huesca;ANY;35.0;11297;837;0;18
WtHdAAL;Sevilla;VILLAGE;1.0;9051;565;0;17
WTiqAAH;Castellón/Castelló;VILLAGE;3.5;10136;1991;0;21
WtngAAD;Valencia/València;ANY;15.0;10377;932;0;23
WjDXAA1;Barcelona;BORDER;7.5;12853;725;0;18
WjjCAAT;Jaén;COUNTRYSIDE;15.0;8318;81;0;2
WjryAAD;Barcelona;ESCAPE;7.5;12853;744;0,00275482093663912;18
WjxRAAT;Alicante/Alacant;COUNTRYSIDE;7.5;8695;469;0;17
Wjy8AAD;Alicante/Alacant;VILLAGE;3.5;8695;346;0;11
WjyGAAT;Cuenca;VILLAGE;7.5;9009;182;0;15
WkbZAAT;Illes Balears;ANY;3.5;11213;487;0,01;13
WkFuAAL;Badajoz;VILLAGE;15.0;8448;585;0;10
WkG3AAL;Badajoz;ANY;26.0;8448;200;0;6
WkHKAA1;Madrid;BORDER;3.5;13779;1669;0;20
WkHTAA1;Albacete;CITY;3.5;9150;942;0;18
WkIMAA1;Madrid;VILLAGE;7.5;13779;730;0,00248756218905473;15
WkjGAAT;Illes Balears;VACATIONAL;7.5;11213;173;0;9
WkMpAAL;Cantabria;VILLAGE;3.5;11229;136;0;10
WkNaAAL;Navarra;CITY;7.5;13572;260;0;14
WknKAAT;Cádiz;ANY;25.0;8489;880;0;20
WknnAAD;Valencia/València;VILLAGE;3.5;10377;202;0;5
WkvWAAT;Huelva;ESCAPE;15.0;8401;520;0;7
Wl0lAAD;Valencia/València;VACATIONAL;7.5;10377;353;0,00390625;20
WlGlAAL;Pontevedra;ANY;3.5;10153;517;0;13
WqdQAAT;Alicante/Alacant;VILLAGE;15.0;8695;621;0;17
WqfUAAT;León;VILLAGE;7.5;11138;566;0;17
Wqg9AAD;Granada;VILLAGE;26.0;8877;260;0,0108108108108108;12
WqhPAAT;Lleida;VILLAGE;3.5;10914;625;0;8
WqidAAD;Burgos;LEISURE;3.5;12093;337;0;17
WqjSAAT;Burgos;ANY;3.5;12093;97;0;7
WsMSAA1;Ciudad Real;VILLAGE;7.5;8786;1702;0;18
WsnUAAT;Pontevedra;ANY;15.0;10153;2378;0;19
WsRAAA1;Ciudad Real;COUNTRYSIDE;7.5;8786;76;0;5
WsS8AAL;Cádiz;ANY;26.0;8489;515;0;15
WsS9AAL;Cádiz;ANY;15.0;8489;313;0;6
WsuKAAT;Murcia;ESCAPE;7.5;8908;452;0;14
WsuLAAT;Murcia;ANY;15.0;8908;1006;0;20
Wsx5AAD;Madrid;COUNTRYSIDE;3.5;13779;514;0;18
Wt2mAAD;Sevilla;CITY;25.0;9051;906;0;17
WtAkAAL;Badajoz;COUNTRYSIDE;15.0;8448;637;0,00284090909090909;20
WtAuAAL;A Coruña;CITY;3.5;11024;312;0;14
WTb1AAH;Jaén;VILLAGE;7.5;8318;527;0,00367647058823529;15
WTcrAAH;Jaén;VILLAGE;26.0;8318;462;0;6
WtCUAA1;Murcia;ANY;7.5;8908;946;0;19
WtcXAAT;Valencia/València;ANY;35.0;10377;694;0;23
WTcYAAX;Madrid;LEISURE;15.0;13779;914;0;21
WTdqAAH;León;VILLAGE;15.0;11138;412;0;19
WtdXAAT;La Rioja;VILLAGE;26.0;11191;374;0;16
WtdzAAD;Barcelona;ANY;26.0;12853;1063;0,00453514739229025;19
WTekAAH;Huelva;ANY;15.0;8401;563;0,00649350649350649;19
WjjQAAT;Gipuzkoa;VILLAGE;3.5;14852;86;0;9
WjjvAAD;Girona;VILLAGE;7.5;11095;1577;0;21
WjkUAAT;León;COUNTRYSIDE;7.5;11138;107;0;13
Wjt6AAD;Barcelona;CITY;7.5;12853;26;0;3
WjyqAAD;Badajoz;COUNTRYSIDE;15.0;8448;232;0;17
Wk8GAAT;Zaragoza;BORDER;7.5;12020;327;0;17
WkFaAAL;Badajoz;VILLAGE;7.5;8448;585;0;9
WkMeAAL;Murcia;ANY;7.5;8908;167;0;13
WkTbAAL;Asturias;ANY;3.5;11959;535;0;17
Wkv9AAD;Huelva;COUNTRYSIDE;15.0;8401;516;0;19
WkVuAAL;Zamora;ANY;3.5;9859;235;0;8
WkzHAAT;Madrid;BORDER;7.5;13779;1501;0;21
Wl2zAAD;Gipuzkoa;VILLAGE;7.5;14852;175;0;5
WlNhAAL;Tarragona;VILLAGE;7.5;10817;1407;0,00196463654223969;16
WlP0AAL;Barcelona;CITY;35.0;12853;428;0;19
WlPkAAL;Gipuzkoa;BORDER;7.5;14852;137;0;8
WUiDAAX;Cádiz;ANY;25.0;8489;1325;0;17
WUJAAA5;Illes Balears;VILLAGE;7.5;11213;402;0;21
WUlTAAX;Badajoz;ANY;7.5;8448;128;0;13
WuMgAAL;Valencia/València;CITY;7.5;10377;1235;0;18
WUmuAAH;Madrid;CITY;7.5;13779;268;0,0062111801242236;14
WUNcAAP;Valencia/València;ANY;3.5;10377;788;0;20
WUoXAAX;Murcia;ANY;7.5;8908;495;0;20
WUSrAAP;Murcia;VILLAGE;7.5;8908;898;0;22
WUT7AAP;Barcelona;ANY;3.5;12853;671;0;21
WuTEAA1;Gipuzkoa;ANY;15.0;14852;545;0;15
WUTsAAP;Barcelona;BORDER;3.5;12853;892;0,00211416490486258;20
WUU3AAP;Barcelona;ANY;7.5;12853;661;0;20
WUw0AAH;Madrid;CITY;7.5;13779;335;0;16
WUY9AAP;Lleida;VILLAGE;1.0;10914;792;0,0028169014084507;18
WUYaAAP;Zaragoza;CITY;3.5;12020;251;0;15
WuYMAA1;Huelva;COUNTRYSIDE;26.0;8401;420;0,00483091787439614;10
WUZoAAP;Tarragona;VILLAGE;15.0;10817;590;0;17
WuZzAAL;Barcelona;CITY;7.5;12853;837;0,00273972602739726;17
XA0QAAX;Navarra;CITY;35.0;13572;258;0;20
XA5OAAX;Granada;BORDER;15.0;8877;183;0,00892857142857143;7
XC9EAAX;Granada;VILLAGE;7.5;8877;398;0;7
XCCAAA5;Barcelona;VILLAGE;15.0;12853;910;0,00217391304347826;17
XCFhAAP;Alicante/Alacant;ANY;35.0;8695;1912;0;22
XCG3AAP;Cádiz;VILLAGE;26.0;8489;354;0;10
XCibAAH;Zaragoza;VILLAGE;7.5;12020;298;0,00518134715025907;12
XCJbAAP;Badajoz;CITY;7.5;8448;172;0;9
XCmiAAH;Sevilla;ANY;15.0;9051;1021;0;19
XCMpAAP;Almería;ANY;3.5;8029;485;0;16
XCptAAH;Bizkaia;CITY;1.0;13949;292;0;13
XCQmAAP;Navarra;ANY;3.5;13572;569;0,0143884892086331;16
XCRwAAP;Jaén;COUNTRYSIDE;26.0;8318;158;0;11
WU4oAAH;Valencia/València;VILLAGE;3.5;10377;1544;0;21
WU4WAAX;Pontevedra;VILLAGE;7.5;10153;798;0;12
WU5KAAX;Valladolid;ANY;3.5;11682;896;0;24
WU6CAAX;Bizkaia;VILLAGE;15.0;13949;375;0;12
WU6JAAX;Sevilla;ANY;26.0;9051;878;0;19
WU7kAAH;Toledo;VILLAGE;7.5;8845;379;0;15
WU81AAH;Madrid;BORDER;3.5;13779;1054;0;18
WUFRAA5;Teruel;VILLAGE;3.5;10911;231;0;13
WUIwAAP;Valencia/València;ANY;7.5;10377;787;0;15
WUj3AAH;Toledo;VILLAGE;15.0;8845;443;0;14
WUjiAAH;Barcelona;CITY;15.0;12853;190;0;12
WULjAAP;Illes Balears;VILLAGE;7.5;11213;552;0;15
WUmyAAH;Valladolid;ANY;7.5;11682;213;0;18
WUNlAAP;Toledo;VILLAGE;15.0;8845;273;0;11
WUNxAAP;Sevilla;CITY;15.0;9051;515;0;15
WuT8AAL;Bizkaia;LEISURE;15.0;13949;179;0;10
WuTmAAL;Málaga;BORDER;26.0;8688;351;0;18
WUUAAA5;Toledo;VILLAGE;15.0;8845;549;0;14
WuZXAA1;Barcelona;CITY;7.5;12853;208;0;11
XA12AAH;Asturias;BORDER;3.5;11959;642;0,0158227848101266;11
XA1BAAX;Córdoba;VILLAGE;3.5;8614;290;0,00740740740740741;7
XAUsAAP;Madrid;BORDER;7.5;13779;382;0;19
XC8KAAX;Madrid;CITY;3.5;13779;947;0;20
XC8MAAX;Gipuzkoa;ANY;7.5;14852;314;0;18
XC9nAAH;Madrid;BORDER;7.5;13779;258;0;10
XC9vAAH;León;ANY;3.5;11138;268;0;15
WuNlAAL;Barcelona;VACATIONAL;15.0;12853;775;0;14
WUQTAA5;Zaragoza;BORDER;7.5;12020;296;0;13
WURDAA5;Sevilla;VILLAGE;15.0;9051;282;0;10
WuSMAA1;Lugo;VILLAGE;3.5;10283;305;0;12
WuTdAAL;Lugo;VILLAGE;25.0;10283;886;0;18
WUx2AAH;Cantabria;BORDER;7.5;11229;170;0;5
WUZEAA5;Huesca;CITY;15.0;11297;474;0;20
WuZHAA1;Sevilla;CITY;26.0;9051;362;0;14
WuZYAA1;Barcelona;BORDER;7.5;12853;943;0;22
X8aAAAT;Cádiz;ANY;15.0;8489;1864;0;15
X9F0AAL;Cáceres;COUNTRYSIDE;3.5;9081;368;0;13
WqOMAA1;Barcelona;BORDER;15.0;12853;996;0;18
Wsg8AAD;Illes Balears;BORDER;15.0;11213;623;0,0028328611898017;23
WsLbAAL;Ciudad Real;COUNTRYSIDE;3.5;8786;1053;0;17
WsS1AAL;Barcelona;VILLAGE;1.0;12853;749;0;15
WsSkAAL;Córdoba;VILLAGE;7.5;8614;494;0;11
WsvtAAD;Asturias;ANY;3.5;11959;267;0;14
Wsw2AAD;Cantabria;CITY;3.5;11229;82;0;8
WswdAAD;Madrid;VILLAGE;3.5;13779;1600;0;20
Wt3MAAT;Valencia/València;VILLAGE;7.5;10377;734;0,00226757369614512;22
WtB2AAL;Valencia/València;CITY;1.0;10377;800;0;21
WTbtAAH;Lugo;VILLAGE;3.5;10283;214;0;10
WTcFAAX;Jaén;COUNTRYSIDE;7.5;8318;264;0,00628930817610063;8
WTdQAAX;Granada;CITY;25.0;8877;1631;0;26
WjDwAAL;Barcelona;CITY;3.5;12853;149;0;12
WjkkAAD;Huelva;ANY;7.5;8401;674;0,00542005420054201;17
Wjl5AAD;Huelva;VILLAGE;3.5;8401;724;0,00769230769230769;22
WjoeAAD;A Coruña;ANY;7.5;11024;397;0;9
WjpQAAT;Huesca;CITY;7.5;11297;87;0;10
Wjw2AAD;Ciudad Real;ANY;15.0;8786;374;0;16
